NW_023396592.1	158706	159093	1	-0.102250	10	0.3	0.42	0.38625	0.4885
NW_023396625.1	144045	144139	1	-0.107000	10	0.057	0.03	0.322	0.429
NW_023396637.1	111928	112268	1	-0.195250	10	0.03	0.022	0.61275	0.808
NW_023396640.1	216819	216904	1	0.157083	12	0.0021	0.024	0.19063	0.033542
NW_023396770.1	2384019	2384594	1	-0.114000	10	0.0021	0.054	0.8075	0.9215
NW_023396824.1	838152	839373	1	-0.144896	24	6.6e-06	0.00033	0.74229	0.88719
NW_023396824.1	1084999	1085349	1	0.111042	12	0.1	0.022	0.27708	0.16604
NW_023396824.1	3274586	3275138	1	-0.247778	18	0.00066	0.0005	0.62292	0.87069
NW_023396824.1	3289587	3290370	1	-0.206786	21	0.00022	0.0062	0.65143	0.85821
NW_023396852.1	77165	77217	1	0.129750	10	0.11	0.35	0.30575	0.176
NW_023396857.1	366011	366745	1	-0.100357	14	0.017	0.094	0.74714	0.8475
NW_023396857.1	448681	449311	1	-0.114750	10	0.015	0.054	0.7515	0.86625
NW_023396857.1	2591904	2592105	1	0.126000	10	0.27	0.67	0.179	0.053
NW_023396901.1	1342034	1342191	1	-0.114583	12	0.041	0.13	0.73125	0.84583
NW_023396956.1	2315863	2315957	1	0.153000	10	0.15	0.35	0.27625	0.12325
NW_023396956.1	2319197	2319291	1	0.149000	10	0.16	0.5	0.27225	0.12325
NW_023396989.1	1085704	1087093	1	-0.109250	10	0.21	0.092	0.78725	0.8965
NW_023396989.1	1095593	1096387	1	-0.100000	10	0.013	0.0042	0.7835	0.8835
NW_023397011.1	8180	8477	1	-0.111500	10	0.0073	0.016	0.58025	0.69175
NW_023397066.1	7036	8049	1	-0.105000	10	0.033	0.041	0.78275	0.88775
NW_023397228.1	7679	7976	1	-0.111250	10	0.0075	0.016	0.58025	0.6915
NW_023397286.1	41888	41969	1	-0.185500	10	0.22	0.35	0.7825	0.968
NW_023397340.1	16244	16649	1	0.102250	10	0.2	0.12	0.48325	0.381
