NC_046372.1	9093849	9093901	1	0.308864	11	0.0078	0.002	0.49455	0.18568
NC_046372.1	13572525	13572603	1	0.105750	10	0.42	0.58	0.81275	0.707
NC_046372.1	22080542	22080597	1	-0.156538	13	0.018	0.057	0.022692	0.17923
NC_046372.1	26908073	26908253	1	0.262500	13	4.3e-06	6.6e-05	0.69904	0.43654
NC_046372.1	27722158	27722383	1	-0.141250	14	0.62	0.094	0.18482	0.32607
NC_046372.1	38989211	38989259	1	-0.113500	15	0.042	0.063	0.55933	0.67283
NC_046372.1	38989259	38989281	1	-0.372250	10	7.1e-05	0.00059	0.47275	0.845
NC_046372.1	44724184	44724262	1	0.109750	10	0.39	0.5	0.813	0.70325
NC_046372.1	45365084	45365293	1	0.231000	10	0.0009	0.016	0.793	0.562
NC_046372.1	45370058	45370273	1	0.226750	10	0.0018	0.016	0.78475	0.558
NC_046372.1	45375044	45375238	1	0.244750	10	0.00048	0.0013	0.78775	0.543
NC_046372.1	45579997	45580238	1	0.296500	10	2.2e-05	0.0009	0.72275	0.42625
NC_046373.1	35608	35698	1	0.117750	10	0.033	0.092	0.15175	0.034
NC_046373.1	7352980	7353160	1	0.262115	13	4e-06	6.6e-05	0.69865	0.43654
NC_046373.1	14160655	14160792	0.2	-0.130789	19	0.00046	4.4e-06	0.36158	0.49237
NC_046373.1	15687438	15687493	1	-0.152500	13	0.15	0.2	0.023077	0.17558
NC_046373.1	17202870	17203016	0.23	-0.318500	10	1.7e-07	4.9e-06	0.5735	0.892
NC_046373.1	20909810	20909955	1	-0.144423	13	0.0022	0.012	0.60423	0.74865
NC_046373.1	20914826	20914978	1	-0.119091	11	0.065	0.1	0.61568	0.73477
NC_046373.1	38060201	38060256	1	-0.149038	13	0.18	0.47	0.022692	0.17173
NC_046374.1	1241754	1241806	1	0.308864	11	0.0078	0.002	0.49455	0.18568
NC_046374.1	4441597	4441770	1	0.140455	11	0.018	0.011	0.56955	0.42909
NC_046374.1	6592286	6592438	1	-0.138214	14	0.0069	0.12	0.59625	0.73446
NC_046374.1	8171143	8171316	1	0.143182	11	0.017	0.011	0.5725	0.42932
NC_046374.1	29669572	29669705	1	0.341667	12	0.0029	0.0006	0.56354	0.22188
NC_046375.1	2597109	2597178	1	0.219250	10	0.00024	0.002	0.3245	0.10525
NC_046375.1	3505005	3505078	1	-0.114167	12	0.00034	0.0019	0.0020833	0.11625
NC_046375.1	11677498	11677644	1	-0.296750	10	1.2e-06	9.8e-05	0.5605	0.85725
NC_046375.1	12673374	12673608	1	-0.124500	10	0.03	0.09	0.0005	0.125
NC_046375.1	17111021	17111221	1	0.117250	10	0.0059	0.016	0.137	0.01975
NC_046375.1	22187781	22187827	1	-0.154000	10	0.062	0.12	0.357	0.511
NC_046375.1	27214260	27214501	1	0.310750	10	1.3e-05	0.0006	0.7275	0.41675
NC_046376.1	3632000	3632111	1	-0.113500	10	0.073	0.5	0.0555	0.169
NC_046376.1	22595950	22595997	1	0.100000	10	0.24	0.12	0.155	0.055
NC_046376.1	34667008	34667353	1	0.194000	10	0.0073	0.03	0.70875	0.51475
NC_046376.1	37065085	37065230	1	-0.143269	13	0.0023	0.012	0.605	0.74827
NC_046376.1	37070080	37070232	1	-0.118182	11	0.073	0.24	0.61568	0.73386
NC_046376.1	37486220	37486327	1	-0.181250	16	0.00067	0.013	0.56344	0.74469
NC_046377.1	1524745	1524833	1	-0.102000	10	0.8	0.054	0.64575	0.74775
NC_046377.1	4976101	4976342	1	0.307250	10	1.7e-05	0.0006	0.7245	0.41725
NC_046377.1	5198633	5198706	1	-0.163056	18	0.00031	0.012	0.20278	0.36583
NC_046377.1	7988982	7989223	1	0.310750	10	1.3e-05	0.0006	0.7275	0.41675
NC_046377.1	24022918	24023042	1	0.190192	13	0.00039	0.0035	0.21712	0.026923
NC_046378.1	23591973	23592069	1	-0.135750	10	0.0014	0.00039	0.819	0.95475
NC_046378.1	35931421	35931615	1	0.139792	12	2.4e-05	0.00014	0.24875	0.10896
NC_046378.1	37827157	37827205	1	-0.113750	12	0.085	0.067	0.58958	0.70333
NC_046378.1	37827205	37827227	1	-0.371500	10	7.1e-05	0.00059	0.47275	0.84425
NC_046379.1	16952261	16952480	1	0.136250	10	0.025	0.052	0.15875	0.0225
NC_046379.1	18202059	18202175	1	-0.116000	10	0.002	0.016	0.78875	0.90475
NC_046379.1	27375085	27375326	1	0.299500	10	1.8e-05	0.00039	0.717	0.4175
NC_046379.1	28532492	28532593	1	-0.186250	10	0.1	0.054	0.64375	0.83
NC_046380.1	1295278	1295429	1	0.153750	10	0.029	0.041	0.608	0.45425
NC_046380.1	2918706	2918787	1	-0.131750	10	0.034	0.071	0.58775	0.7195
NC_046380.1	12813490	12813569	1	-0.233864	11	3.5e-05	0.00012	0.66477	0.89864
NC_046380.1	34825272	34825295	1	-0.123500	10	0.12	0.054	0.2815	0.405
NC_046380.1	34921915	34921939	1	-0.266818	11	0.002	0.0029	0.067045	0.33386
NC_046380.1	36765679	36765752	1	-0.115208	12	0.00051	0.0027	0.0025	0.11771
NC_046381.1	1441803	1442044	1	0.311750	10	1.8e-05	0.00025	0.7115	0.39975
NC_046381.1	4397623	4398159	1	-0.256500	10	0.0012	0.011	0.48725	0.74375
NC_046381.1	18733760	18733855	1	-0.109500	10	0.0056	0.016	0.05325	0.16275
NC_046381.1	19210496	19210658	1	0.138000	10	0.16	0.04	0.34075	0.20275
NC_046381.1	25645252	25645488	1	-0.106731	13	0.83	0.25	0.64885	0.75558
NC_046381.1	34278163	34278519	1	-0.171042	12	0.0033	0.0038	0.55396	0.725
NC_046381.1	34505532	34505549	1	-0.318250	10	0.00068	0.0041	0.4805	0.79875
NC_046381.1	41297588	41297713	1	-0.154318	11	0.0047	0.0019	0.55227	0.70659
NC_046382.1	226416	226536	1	-0.194250	10	0.021	0.03	0.27725	0.4715
NC_046382.1	228554	228674	1	-0.204250	10	0.016	0.016	0.26525	0.4695
NC_046382.1	1169278	1169623	1	0.204000	10	0.0037	0.022	0.71025	0.50625
NC_046382.1	17066534	17066937	1	-0.153000	10	0.056	0.19	0.0605	0.2135
NC_046382.1	19599767	19600565	1	-0.135833	12	0.033	0.052	0.44146	0.57729
NC_046382.1	27861103	27861473	1	-0.140000	10	0.0018	0.02	0.7175	0.8575
NC_046382.1	36262653	36262778	1	-0.127750	10	0.021	0.053	0.16775	0.2955
NC_046382.1	37644812	37644864	1	0.351818	11	0.0012	0.00043	0.54636	0.19455
NC_046382.1	40871639	40871706	1	-0.139750	10	0.0012	0.0028	0.747	0.88675
NC_046383.1	189742	189794	1	0.308864	11	0.0078	0.002	0.49455	0.18568
NC_046383.1	15326560	15326815	1	-0.163500	10	0.0063	0.054	0.7395	0.903
NC_046383.1	21100851	21100918	1	-0.112500	10	0.00046	0.0029	0.76075	0.87325
NC_046383.1	25229748	25230033	1	0.125250	10	0.027	0.089	0.85925	0.734
NC_046383.1	35530701	35530866	1	-0.147167	15	0.026	0.14	0.67733	0.8245
NC_046383.1	36892971	36893281	1	0.116500	10	0.063	0.24	0.5075	0.391
NC_046384.1	164061	165309	1	-0.147250	10	0.0016	0.016	0.69725	0.8445
NC_046384.1	741197	741391	1	0.140000	12	2.4e-05	0.00014	0.24875	0.10875
NC_046384.1	2350365	2350417	1	0.153500	10	0.22	0.29	0.86875	0.71525
NC_046384.1	3059087	3059328	1	0.298750	10	1.9e-05	0.0006	0.725	0.42625
NC_046384.1	6600061	6600113	1	0.308864	11	0.0078	0.002	0.49455	0.18568
NC_046384.1	17971291	17971346	1	-0.153269	13	0.28	0.25	0.037115	0.19038
NW_023396497.1	3455	3530	1	0.128750	10	0.0029	0.0059	0.2545	0.12575
NW_023396522.1	398499	398577	1	0.104250	10	0.43	0.58	0.81125	0.707
NW_023396522.1	526046	526295	1	-0.155208	12	0.053	0.11	0.53354	0.68875
NW_023396524.1	671163	671336	1	0.141818	11	0.02	0.027	0.56909	0.42727
NW_023396527.1	499642	499723	1	-0.112000	10	0.024	0.054	0.2095	0.3215
NW_023396529.1	439387	439547	1	0.205750	10	0.0059	0.0057	0.436	0.23025
NW_023396535.1	369070	369195	1	-0.203958	12	0.0013	0.00019	0.51125	0.71521
NW_023396552.1	313965	314177	1	-0.128333	15	0.23	0.39	0.02	0.14833
NW_023396555.1	348253	348494	1	0.291500	10	3e-05	0.0042	0.706	0.4145
NW_023396592.1	158720	159065	1	0.199500	10	0.0044	0.022	0.70625	0.50675
NW_023396616.1	230037	230125	1	-0.112750	10	0.99	0.054	0.6355	0.74825
NW_023396658.1	87178	87222	1	-0.228250	10	0.00015	0.00058	0.2155	0.44375
NW_023396674.1	32493	32537	1	-0.150750	10	0.0045	0.011	0.632	0.78275
NW_023396674.1	48888	48932	1	-0.152000	10	0.004	0.011	0.632	0.784
NW_023396674.1	73254	73298	1	-0.152000	10	0.004	0.011	0.632	0.784
NW_023396674.1	91957	92001	1	-0.152000	10	0.004	0.011	0.632	0.784
NW_023396674.1	123832	123876	1	-0.152000	10	0.004	0.011	0.632	0.784
NW_023396674.1	138756	138800	1	-0.152000	10	0.004	0.011	0.632	0.784
NW_023396674.1	155448	155492	1	-0.152000	10	0.004	0.011	0.632	0.784
NW_023396674.1	176114	176158	1	-0.152000	10	0.004	0.011	0.632	0.784
NW_023396674.1	193363	193407	1	-0.152000	10	0.004	0.011	0.632	0.784
NW_023396689.1	369967	370140	1	0.142955	11	0.017	0.011	0.5725	0.42955
NW_023396689.1	2814516	2814707	1	0.248333	12	8.3e-05	0.0051	0.46958	0.22125
NW_023396697.1	123679	123903	1	0.183500	10	0.0023	0.03	0.3515	0.168
NW_023396722.1	102784	102862	1	0.110750	10	0.41	0.58	0.812	0.70125
NW_023396723.1	4371	5853	1	-0.120250	10	0.11	0.23	0.18525	0.3055
NW_023396781.1	628775	628948	1	0.140000	11	0.021	0.011	0.56955	0.42955
NW_023396781.1	2137962	2138679	1	0.103500	10	0.11	0.29	0.79625	0.69275
NW_023396783.1	53028	53398	1	-0.130250	10	0.0053	0.066	0.713	0.84325
NW_023396803.1	753015	753067	1	0.159250	10	0.25	0.23	0.875	0.71575
NW_023396803.1	1934736	1935197	1	0.223000	10	0.0067	0.012	0.566	0.343
NW_023396813.1	1590123	1590201	1	0.103250	10	0.49	0.75	0.80925	0.706
NW_023396824.1	1112195	1112731	1	-0.275500	10	0.00093	0.01	0.4655	0.741
NW_023396824.1	2590545	2590597	1	0.346500	10	0.003	0.0009	0.544	0.1975
NW_023396846.1	3097675	3097793	1	-0.108000	10	0.82	0.054	0.63425	0.74225
NW_023396846.1	3103021	3103109	1	-0.108000	10	0.82	0.054	0.63425	0.74225
NW_023396868.1	110268	110441	1	0.142727	11	0.017	0.011	0.57227	0.42955
NW_023396868.1	506268	506448	1	0.261923	13	4e-06	6.6e-05	0.69846	0.43654
NW_023396868.1	690071	690202	1	-0.274792	12	0.00037	0.0097	0.32062	0.59542
NW_023396868.1	2311012	2311119	1	-0.227000	10	0.0045	0.012	0.595	0.822
NW_023396879.1	2171352	2171457	1	-0.154250	10	0.12	0.29	0.11775	0.272
NW_023396912.1	1733528	1733982	1	0.220227	11	0.0027	0.026	0.5725	0.35227
NW_023396912.1	2491738	2492043	1	-0.114500	10	0.026	0.03	0.66125	0.77575
NW_023396913.1	56254	56309	1	-0.167115	13	0.042	0.17	0.018269	0.18538
NW_023396923.1	1582659	1582851	1	0.215769	13	0.00096	0.0025	0.44462	0.22885
NW_023396923.1	1667858	1667956	1	-0.233750	10	0.023	0.12	0.1625	0.39625
NW_023396923.1	2497467	2497555	1	-0.101000	10	0.82	0.092	0.6385	0.7395
NW_023396923.1	2729103	2729257	1	0.150417	12	0.031	0.084	0.38812	0.23771
NW_023396934.1	1713667	1713740	1	-0.114167	12	0.00034	0.0019	0.0020833	0.11625
NW_023396940.1	12383	12461	1	0.102250	10	0.34	0.67	0.81125	0.709
NW_023396942.1	64898	65058	1	0.160250	10	0.025	0.053	0.40575	0.2455
NW_023396955.1	19378	19454	1	-0.157500	10	0.026	0.071	0.64825	0.80575
NW_023396955.1	20987	21020	1	-0.108750	12	4.9e-05	0.005	0.79875	0.9075
NW_023396956.1	253275	254620	1	-0.263125	12	6.9e-05	0.0026	0.46667	0.72979
NW_023396967.1	2185930	2186085	1	0.252500	10	5.5e-05	6.2e-05	0.55125	0.29875
NW_023396972.1	55654	55687	1	-0.106458	12	5.7e-05	0.0069	0.79958	0.90604
NW_023396989.1	238171	239899	1	0.266023	22	3.8e-07	0.00053	0.74432	0.4783
NW_023396997.1	29197	29249	1	0.153000	10	0.23	0.29	0.8685	0.7155
NW_023397000.1	1295657	1295714	1	-0.137500	12	0.035	0.022	0.52042	0.65792
NW_023397000.1	2095570	2095674	1	0.167250	10	0.0067	0.086	0.81125	0.644
NW_023397011.1	8193	8237	1	-0.150250	10	0.0048	0.011	0.63075	0.781
NW_023397011.1	2137350	2137813	1	0.231250	10	0.00081	0.00016	0.58075	0.3495
NW_023397018.1	34279	34352	1	-0.115208	12	0.00051	0.0027	0.0025	0.11771
NW_023397022.1	1119354	1119432	1	0.112000	10	0.29	0.67	0.8105	0.6985
NW_023397032.1	25456	25508	1	0.308864	11	0.0078	0.002	0.49455	0.18568
NW_023397044.1	717598	717753	1	0.255750	10	5.5e-05	0.00038	0.54975	0.294
NW_023397044.1	1396035	1396126	1	-0.212250	10	0.068	0.35	0.01325	0.2255
NW_023397044.1	1608788	1608863	1	-0.361750	10	9e-05	0.00024	0.4675	0.82925
NW_023397095.1	64879	64957	1	0.110500	10	0.41	0.58	0.8095	0.699
NW_023397121.1	1353898	1354018	1	-0.202000	10	0.021	0.03	0.2665	0.4685
NW_023397128.1	47164	47274	1	-0.124000	10	0.12	0.29	0.40175	0.52575
NW_023397130.1	19522	20064	1	-0.152000	10	0.013	0.054	0.70025	0.85225
NW_023397132.1	663216	663368	1	-0.138214	14	0.0069	0.12	0.59625	0.73446
NW_023397165.1	42333	42513	1	0.258462	13	4.9e-06	6.6e-05	0.69462	0.43615
NW_023397197.1	904972	905145	1	0.139545	11	0.017	0.015	0.56909	0.42955
NW_023397208.1	727390	727430	1	-0.246250	10	0.016	0.053	0.29325	0.5395
NW_023397219.1	823084	823172	1	-0.102000	10	0.8	0.054	0.64575	0.74775
NW_023397228.1	7692	7736	1	-0.150250	10	0.0048	0.011	0.63075	0.781
NW_023397236.1	16935	16968	1	-0.106458	12	5.7e-05	0.0069	0.79958	0.90604
NW_023397239.1	9966	10207	1	0.289250	10	1.8e-05	0.0013	0.709	0.41975
NW_023397248.1	34312	34345	1	-0.108750	12	4.9e-05	0.005	0.79875	0.9075
NW_023397296.1	914967	915045	1	0.106500	10	0.4	0.58	0.8095	0.703
NW_023397296.1	1159049	1159101	1	0.344250	10	0.0034	0.0009	0.5415	0.19725
NW_023397329.1	1109021	1109117	1	-0.155500	10	0.00046	0.0009	0.80675	0.96225
NW_023397335.1	24525	24677	1	-0.133026	19	0.0012	0.032	0.64368	0.77671
NW_023397384.1	56578	56947	1	-0.129750	10	0.0044	0.038	0.7155	0.84525
